price,amount0,amount1,value_lp,value_hodl,impermanent_loss,Absolute impermanent loss value,range_status,expected_volum_usd,daily_volum_usd,APR
0.0537169581691556,921866.900017142,94931.50332224817,144451.38902799814,144607.88593854348,-0.0010822156034550141,-156.49691054533469,in_range,62598.764218133874,2086.625473937796,0.013181221432209208
0.05373928929643938,908454.9244988039,95652.10358683823,144471.82558725445,144638.18845919374,-0.0011502001906379148,-166.3628719392873,in_range,66545.14877571492,2218.1716258571637,0.014010216873546795
0.05376162042372316,895051.3063078758,96372.55414582718,144491.96273530877,144668.490979844,-0.0012202259340621023,-176.528244535235,in_range,70611.297814094,2353.7099271364664,0.014864219904372495
0.05378395155100693,881656.0367685376,97092.85509248091,144511.80065869272,144698.79350049427,-0.0012922902622606123,-186.9928418015479,in_range,74797.13672061916,2493.2378906873055,0.015743209654036753
0.053806282678290705,868269.1072175795,97813.00651996818,144531.33954374437,144729.09602114453,-0.001366390607257535,-197.75647740016575,in_range,79102.5909600663,2636.75303200221,0.016647165585660383
0.05382861380557448,854890.5090043509,98533.00852136227,144550.57957660846,144759.3985417948,-0.001442524404562553,-208.81896518633584,in_range,83527.58607453434,2784.2528691511448,0.01757606749514238
0.05385094493285826,841520.2334907923,99252.86118963799,144569.52094323668,144789.70106244506,-0.001520689093165686,-220.18011920838035,in_range,88072.04768335214,2935.734922778405,0.01852989551018235
0.053873276060142035,828158.272051346,99972.56461767554,144588.16382938792,144820.00358309533,-0.001600882115531639,-231.83975370740518,in_range,92735.90148296207,3091.1967160987356,0.019508630089310103
0.05389560718742581,814804.6160729895,100692.11889825753,144606.50842062867,144850.30610374556,-0.0016831009175933556,-243.79768311689259,in_range,97519.07324675703,3250.6357748919013,0.020512252020917474
0.05391793831470958,801459.2569551677,101411.52412407148,144624.55490233318,144880.60862439583,-0.001767342948747988,-256.0537220626429,in_range,102421.48882505717,3414.0496275019054,0.021540742422331425
0.05394026944199336,788122.1861097957,102130.7803877086,144642.3034596838,144910.91114504606,-0.0018536056618496627,-268.6076853622508,in_range,107443.07414490031,3581.4358048300105,0.02259408273885995
0.05396260056927713,774793.3949612305,102849.88778166416,144659.75427767122,144941.21366569633,-0.0019418865132058629,-281.459388025105,in_range,112583.755210042,3752.7918403347335,0.023672254742893733
0.053984931696560906,761472.8749462503,103568.84639833754,144676.90754109473,144971.5161863466,-0.002032182962570209,-294.6086452518648,in_range,117843.45810074592,3928.115270024864,0.024775240532975567
0.05400726282384469,748160.6175140118,104287.65633003344,144693.7634345626,145001.81870699686,-0.002124492473137451,-308.05527243425604,in_range,123222.10897370242,4107.403632456747,0.025903022532908326
0.05402959395112846,734856.614126066,105006.31766895983,144710.32214249228,145032.12122764712,-0.002218812511538269,-321.7990851548384,in_range,128719.63406193536,4290.654468731179,0.027055583490872122
0.054051925078412236,721560.8562562863,105724.83050723083,144726.58384911058,145062.42374829738,-0.0023151405478342795,-335.83989918680163,in_range,134335.95967472065,4477.865322490688,0.028232906478555454
0.05407425620569601,708273.3353908928,106443.19493686422,144742.54873845424,145092.72626894765,-0.0024134740555106426,-350.17753049341263,in_range,140071.01219736505,4669.033739912168,0.029434974890268417
0.054096587332979784,694994.0430283863,107161.411049784,144758.2169943698,145123.0287895979,-0.0025138105114730874,-364.8117952281027,in_range,145924.71809124108,4864.157269708036,0.0306617724421213
